35577.5,Trial
36181.8,Trial
34986.8,Trial
34565.8,Trial
35299.1,Trial
35183.7,Trial
35387.4,Trial
35434.9,Trial
34844.2,Trial
35604.7,Trial
35346.7,Trial
36134.2,Trial
35197.3,Trial
35849.1,Trial
34430.1,Trial
35754,Trial
35618.2,Trial
35149.8,Trial
35434.9,Trial
35591.1,Trial
35631.8,Trial
35217.6,Trial
35672.6,Trial
34430.1,Trial
35143,Trial
34946.1,Trial
35991.7,Trial
35740.4,Trial
35849.1,Trial
35000.4,Trial
35217.6,Trial
35455.3,Trial
35455.3,Trial
36500.9,Trial
36297.2,Trial
35917,Trial
35129.4,Trial
35434.9,Trial
35373.8,Trial
35530,Trial
36331.1,Trial
35645.4,Trial
35625,Trial
35801.6,Trial
35434.9,Trial
35448.5,Trial
35346.7,Trial
35740.4,Trial
35543.6,Trial
35000.4,Trial
34844.2,Trial
36249.7,Trial
35699.7,Trial
36304,Trial
35957.7,Trial
35618.2,Trial
35367,Trial
35122.6,Trial
36487.3,Trial
34165.3,Trial
35238,Trial
35468.9,Trial
35869.4,Trial
35319.5,Trial
34817.1,Trial
35455.3,Trial
35502.8,Trial
35238,Trial
34735.6,Trial
35468.9,Trial
35536.8,Trial
35190.5,Trial
35224.4,Trial
35652.2,Trial
35482.4,Trial
35041.1,Trial
34952.9,Trial
35285.5,Trial
35462.1,Trial
35876.2,Trial
35434.9,Trial
34593,Trial
35231.2,Trial
36589.1,Trial
36562,Trial
35618.2,Trial
35523.2,Trial
35136.2,Trial
35523.2,Trial
35706.5,Trial
35054.7,Trial
36120.7,Trial
35272,Trial
35496,Trial
35652.2,Trial
35122.6,Trial
35258.4,Trial
35339.9,Trial
35088.6,Trial
35550.3,Trial
35760.8,Trial
34912.1,Trial
35475.7,Trial
35496,Trial
35292.3,Trial
36147.8,Trial
35645.4,Trial
35849.1,Trial
34654.1,Trial
35978.1,Trial
34823.9,Trial
35699.7,Trial
34756,Trial
35272,Trial
35380.6,Trial
35686.1,Trial
35754,Trial
34613.4,Trial
35530,Trial
35910.2,Trial
36392.2,Trial
35319.5,Trial
35183.7,Trial
35482.4,Trial
35272,Trial
36168.2,Trial
35434.9,Trial
35027.5,Trial
34817.1,Trial
35794.8,Trial
34810.3,Trial
35312.7,Trial
34817.1,Trial
35278.8,Trial
35000.4,Trial
34980,Trial
36283.6,Trial
35231.2,Trial
35014,Trial
35849.1,Trial
34756,Trial
35299.1,Trial
35930.6,Trial
35217.6,Trial
36195.4,Trial
36249.7,Trial
35190.5,Trial
36297.2,Trial
35971.3,Trial
35122.6,Trial
35964.5,Trial
35475.7,Trial
35808.3,Trial
35047.9,Trial
34851,Trial
35305.9,Trial
35883,Trial
35414.5,Trial
36154.6,Trial
35645.4,Trial
35448.5,Trial
36073.1,Trial
35516.4,Trial
35638.6,Trial
35068.3,Trial
35414.5,Trial
35176.9,Trial
35394.2,Trial
35760.8,Trial
36426.2,Trial
35014,Trial
35801.6,Trial
35292.3,Trial
35387.4,Trial
35394.2,Trial
35163.3,Trial
35238,Trial
35788,Trial
35468.9,Trial
35509.6,Trial
35319.5,Trial
34436.8,Trial
35509.6,Trial
35679.3,Trial
34382.5,Trial
35978.1,Trial
35305.9,Trial
35876.2,Trial
34627,Trial
35421.3,Trial
34857.8,Trial
34878.2,Trial
35075.1,Trial
35068.3,Trial
35034.3,Trial
34681.3,Trial
35998.5,Trial
35849.1,Trial
35828.7,Trial
35760.8,Trial
35584.3,Trial
36079.9,Trial
35883,Trial
34986.8,Trial
35292.3,Trial
35645.4,Trial
34436.8,Trial
35543.6,Trial
34925.7,Trial
35088.6,Trial
36195.4,Trial
35984.9,Trial
35984.9,Trial
35095.4,Trial
34477.6,Trial
34857.8,Trial
34538.7,Trial
35027.5,Trial
35597.9,Trial
35258.4,Trial
36439.8,Trial
35855.9,Trial
35149.8,Trial
35414.5,Trial
35849.1,Trial
35930.6,Trial
35889.8,Trial
35448.5,Trial
35604.7,Trial
35414.5,Trial
35842.3,Trial
35659,Trial
35659,Trial
35760.8,Trial
35747.2,Trial
35618.2,Trial
35971.3,Trial
35597.9,Trial
35319.5,Trial
35319.5,Trial
35278.8,Trial
34912.1,Trial
35726.9,Trial
35061.5,Trial
35984.9,Trial
36786,Trial
36609.5,Trial
35896.6,Trial
35672.6,Trial
34980,Trial
35115.8,Trial
35319.5,Trial
35625,Trial
35706.5,Trial
35930.6,Trial
34688.1,Trial
35720.1,Trial
34423.3,Trial
35197.3,Trial
34830.6,Trial
35563.9,Trial
35516.4,Trial
35143,Trial
35665.8,Trial
35638.6,Trial
35000.4,Trial
35849.1,Trial
35238,Trial
35849.1,Trial
34762.7,Trial
35346.7,Trial
34980,Trial
35672.6,Trial
35611.4,Trial
35815.1,Trial
35496,Trial
35278.8,Trial
34871.4,Trial
35733.7,Trial
35129.4,Trial
36134.2,Trial
35523.2,Trial
34823.9,Trial
35455.3,Trial
35428.1,Trial
34382.5,Trial
34783.1,Trial
34837.4,Trial
36317.6,Trial
35292.3,Trial
35034.3,Trial
35631.8,Trial
35346.7,Trial
35821.9,Trial
36331.1,Trial
35563.9,Trial
35536.8,Trial
35204.1,Trial
35971.3,Trial
35326.3,Trial
35883,Trial
34803.5,Trial
35204.1,Trial
34891.7,Trial
34742.4,Trial
35462.1,Trial
35047.9,Trial
35883,Trial
34688.1,Trial
35299.1,Trial
35272,Trial
36195.4,Trial
34959.6,Trial
34362.2,Trial
34817.1,Trial
36548.4,Trial
36134.2,Trial
35217.6,Trial
35455.3,Trial
35665.8,Trial
35407.8,Trial
35326.3,Trial
35740.4,Trial
35333.1,Trial
35272,Trial
34973.2,Trial
34267.1,Trial
35475.7,Trial
35652.2,Trial
34708.4,Trial
35251.6,Trial
35842.3,Trial
34613.4,Trial
35591.1,Trial
35305.9,Trial
35102.2,Trial
34885,Trial
34694.9,Trial
35808.3,Trial
35801.6,Trial
35217.6,Trial
35964.5,Trial
35360.2,Trial
35767.6,Trial
36242.9,Trial
36405.8,Trial
35414.5,Trial
35095.4,Trial
35434.9,Trial
35054.7,Trial
35217.6,Trial
35285.5,Trial
36025.6,Trial
34694.9,Trial
35516.4,Trial
35455.3,Trial
35088.6,Trial
35305.9,Trial
35665.8,Trial
35394.2,Trial
35244.8,Trial
34681.3,Trial
34857.8,Trial
35407.8,Trial
34402.9,Trial
35516.4,Trial
34694.9,Trial
36215.7,Trial
36018.8,Trial
35319.5,Trial
35285.5,Trial
35407.8,Trial
36249.7,Trial
35828.7,Trial
35136.2,Trial
35563.9,Trial
35713.3,Trial
35516.4,Trial
34735.6,Trial
35272,Trial
35679.3,Trial
36283.6,Trial
35183.7,Trial
35319.5,Trial
36025.6,Trial
35414.5,Trial
35726.9,Trial
34110.9,Trial
35692.9,Trial
35625,Trial
34620.2,Trial
35285.5,Trial
35530,Trial
35740.4,Trial
34694.9,Trial
35075.1,Trial
35462.1,Trial
35597.9,Trial
34810.3,Trial
35557.1,Trial
36195.4,Trial
35224.4,Trial
35720.1,Trial
35584.3,Trial
35394.2,Trial
35163.3,Trial
35326.3,Trial
35706.5,Trial
34993.6,Trial
34810.3,Trial
35950.9,Trial
35353.4,Trial
35285.5,Trial
34688.1,Trial
35475.7,Trial
34810.3,Trial
35733.7,Trial
34518.3,Trial
35401,Trial
35652.2,Trial
35692.9,Trial
34993.6,Trial
36066.3,Trial
36222.5,Trial
35618.2,Trial
34654.1,Trial
35543.6,Trial
36446.6,Trial
34565.8,Trial
34959.6,Trial
35047.9,Trial
36371.9,Trial
35754,Trial
35394.2,Trial
35007.2,Trial
34253.5,Trial
35917,Trial
36405.8,Trial
34830.6,Trial
34993.6,Trial
34810.3,Trial
35007.2,Trial
34457.2,Trial
35380.6,Trial
35421.3,Trial
35360.2,Trial
35462.1,Trial
35821.9,Trial
35448.5,Trial
35156.5,Trial
34579.4,Trial
35190.5,Trial
34694.9,Trial
35441.7,Trial
35672.6,Trial
35828.7,Trial
36066.3,Trial
34952.9,Trial
35523.2,Trial
34314.6,Trial
35584.3,Trial
34484.4,Trial
35455.3,Trial
35496,Trial
35774.4,Trial
34762.7,Trial
35326.3,Trial
34871.4,Trial
35889.8,Trial
35502.8,Trial
35122.6,Trial
36032.4,Trial
35828.7,Trial
35794.8,Trial
35441.7,Trial
35272,Trial
34966.4,Trial
34844.2,Trial
36039.2,Trial
35509.6,Trial
35176.9,Trial
34905.3,Trial
35543.6,Trial
35197.3,Trial
35353.4,Trial
35876.2,Trial
34789.9,Trial
35441.7,Trial
35000.4,Trial
34640.5,Trial
36046,Trial
35557.1,Trial
35889.8,Trial
35692.9,Trial
34430.1,Trial
35631.8,Trial
34905.3,Trial
35122.6,Trial
35238,Trial
34878.2,Trial
35937.3,Trial
35319.5,Trial
35937.3,Trial
34728.8,Trial
35815.1,Trial
35115.8,Trial
35326.3,Trial
35014,Trial
35496,Trial
35550.3,Trial
35353.4,Trial
35462.1,Trial
34891.7,Trial
35278.8,Trial
35713.3,Trial
35122.6,Trial
35075.1,Trial
35530,Trial
35794.8,Trial
35530,Trial
35950.9,Trial
35659,Trial
35584.3,Trial
35407.8,Trial
35502.8,Trial
35917,Trial
36304,Trial
34803.5,Trial
35584.3,Trial
35380.6,Trial
35421.3,Trial
35638.6,Trial
35333.1,Trial
34654.1,Trial
35204.1,Trial
35577.5,Trial
35170.1,Trial
35380.6,Trial
34918.9,Trial
35095.4,Trial
35231.2,Trial
36039.2,Trial
35652.2,Trial
35190.5,Trial
35163.3,Trial
34735.6,Trial
35020.8,Trial
35638.6,Trial
35638.6,Trial
35407.8,Trial
35631.8,Trial
35584.3,Trial
34328.2,Trial
35733.7,Trial
35686.1,Trial
35292.3,Trial
35760.8,Trial
36086.7,Trial
35156.5,Trial
35502.8,Trial
35774.4,Trial
35265.2,Trial
36276.8,Trial
35163.3,Trial
35767.6,Trial
34803.5,Trial
35020.8,Trial
34973.2,Trial
35197.3,Trial
35122.6,Trial
35156.5,Trial
34572.6,Trial
35231.2,Trial
35441.7,Trial
36113.9,Trial
35611.4,Trial
35645.4,Trial
34409.7,Trial
34973.2,Trial
35781.2,Trial
34932.5,Trial
35692.9,Trial
34640.5,Trial
35516.4,Trial
35231.2,Trial
36161.4,Trial
35849.1,Trial
35414.5,Trial
35645.4,Trial
35462.1,Trial
36066.3,Trial
36059.6,Trial
34375.7,Trial
35068.3,Trial
34946.1,Trial
36113.9,Trial
35910.2,Trial
34925.7,Trial
34817.1,Trial
35509.6,Trial
35047.9,Trial
34518.3,Trial
35733.7,Trial
35509.6,Trial
35821.9,Trial
34837.4,Trial
35665.8,Trial
35760.8,Trial
35075.1,Trial
34959.6,Trial
35496,Trial
34823.9,Trial
35414.5,Trial
35448.5,Trial
35217.6,Trial
35367,Trial
35883,Trial
34627,Trial
35312.7,Trial
35278.8,Trial
35428.1,Trial
35591.1,Trial
34905.3,Trial
34579.4,Trial
35672.6,Trial
36093.5,Trial
35197.3,Trial
34599.8,Trial
34803.5,Trial
34260.3,Trial
35754,Trial
35672.6,Trial
35441.7,Trial
35068.3,Trial
35170.1,Trial
36276.8,Trial
35781.2,Trial
35604.7,Trial
34742.4,Trial
35007.2,Trial
35828.7,Trial
34851,Trial
36154.6,Trial
35326.3,Trial
35129.4,Trial
34694.9,Trial
35414.5,Trial
35883,Trial
35618.2,Trial
35944.1,Trial
35319.5,Trial
35401,Trial
35441.7,Trial
35686.1,Trial
34620.2,Trial
36392.2,Trial
35686.1,Trial
35401,Trial
35068.3,Trial
35536.8,Trial
35502.8,Trial
36337.9,Trial
35638.6,Trial
35170.1,Trial
35788,Trial
35285.5,Trial
35659,Trial
35523.2,Trial
36229.3,Trial
36113.9,Trial
35713.3,Trial
35659,Trial
35475.7,Trial
34728.8,Trial
35428.1,Trial
35170.1,Trial
35543.6,Trial
35638.6,Trial
35489.2,Trial
35557.1,Trial
35509.6,Trial
34837.4,Trial
35434.9,Trial
34701.6,Trial
35373.8,Trial
35747.2,Trial
35468.9,Trial
35136.2,Trial
35597.9,Trial
35014,Trial
35278.8,Trial
34966.4,Trial
35265.2,Trial
35625,Trial
34864.6,Trial
35305.9,Trial
35129.4,Trial
35557.1,Trial
35754,Trial
36079.9,Trial
35584.3,Trial
34688.1,Trial
34728.8,Trial
34925.7,Trial
35781.2,Trial
35258.4,Trial
34925.7,Trial
35889.8,Trial
35014,Trial
35496,Trial
35326.3,Trial
35604.7,Trial
35170.1,Trial
35210.9,Trial
35584.3,Trial
35659,Trial
35204.1,Trial
35075.1,Trial
35699.7,Trial
35910.2,Trial
35625,Trial
34735.6,Trial
35584.3,Trial
36039.2,Trial
34857.8,Trial
35767.6,Trial
35020.8,Trial
34674.5,Trial
36018.8,Trial
35611.4,Trial
36127.5,Trial
35726.9,Trial
35414.5,Trial
35536.8,Trial
34918.9,Trial
34660.9,Trial
35176.9,Trial
35163.3,Trial
35563.9,Trial
35272,Trial
34552.3,Trial
35774.4,Trial
35889.8,Trial
35536.8,Trial
35563.9,Trial
35828.7,Trial
35421.3,Trial
34504.7,Trial
35944.1,Trial
35584.3,Trial
35584.3,Trial
34504.7,Trial
35726.9,Trial
35930.6,Trial
35034.3,Trial
35394.2,Trial
35210.9,Trial
35604.7,Trial
35584.3,Trial
34606.6,Trial
35584.3,Trial
34769.5,Trial
35367,Trial
35672.6,Trial
35530,Trial
35611.4,Trial
35577.5,Trial
35292.3,Trial
35489.2,Trial
35733.7,Trial
35774.4,Trial
35584.3,Trial
34885,Trial
35238,Trial
34572.6,Trial
36012,Trial
35781.2,Trial
35984.9,Trial
35407.8,Trial
35428.1,Trial
35448.5,Trial
36046,Trial
35163.3,Trial
35862.7,Trial
34681.3,Trial
35991.7,Trial
35102.2,Trial
35625,Trial
35326.3,Trial
35041.1,Trial
35475.7,Trial
35971.3,Trial
35007.2,Trial
34885,Trial
34599.8,Trial
34885,Trial
35143,Trial
34878.2,Trial
35428.1,Trial
35747.2,Trial
35081.9,Trial
35597.9,Trial
34946.1,Trial
35468.9,Trial
35265.2,Trial
34586.2,Trial
35333.1,Trial
35190.5,Trial
36568.8,Trial
34878.2,Trial
36242.9,Trial
34851,Trial
35570.7,Trial
35828.7,Trial
35611.4,Trial
35672.6,Trial
34640.5,Trial
35414.5,Trial
35618.2,Trial
34070.2,Trial
35774.4,Trial
35720.1,Trial
35061.5,Trial
34993.6,Trial
35971.3,Trial
35238,Trial
34599.8,Trial
34484.4,Trial
35530,Trial
35285.5,Trial
35183.7,Trial
34817.1,Trial
35835.5,Trial
35095.4,Trial
35950.9,Trial
35971.3,Trial
35455.3,Trial
35808.3,Trial
35489.2,Trial
35428.1,Trial
34973.2,Trial
35061.5,Trial
35652.2,Trial
35190.5,Trial
35027.5,Trial
34667.7,Trial
36392.2,Trial
36208.9,Trial
35129.4,Trial
36439.8,Trial
34878.2,Trial
35699.7,Trial
35788,Trial
35068.3,Trial
35020.8,Trial
35618.2,Trial
36161.4,Trial
35550.3,Trial
35163.3,Trial
35183.7,Trial
35557.1,Trial
35672.6,Trial
35408.2,Average
